cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
SOM,2029,Somalia_Sool_Caynabo,1.4131997958862185e-6,0.10158593136176397,71883.63008364246,64,FALSE,2626,97847.56375820535,1662543464.164076,0,0,FALSE
UGA,2029,Uganda_Bushenyi_Igara,1.9841933847163613e-7,0.10157825311228205,511937.26324615575,19,FALSE,2627,696845.9153689578,1663240310.0794451,0,0,FALSE
SDN,2029,Sudan_North Kurdufan_Jebrat al Sheikh,1.858637370406198e-7,0.101459271047023,545879.8615721875,40,FALSE,2628,743048.3755112886,1663983358.4549563,0,0,FALSE
KEN,2029,Kenya_Homa Bay_Kasipul,4.98311643572104e-7,0.10111185795178118,202908.88093035427,49,FALSE,2629,276198.3450312265,1664259556.7999876,0,0,FALSE
KEN,2029,Kenya_Migori_Uriri,4.960581141456057e-7,0.10109417257943562,203795.01856059127,176,FALSE,2630,277404.5502294375,1664536961.350217,0,0,FALSE
CIV,2029,Côte d'Ivoire_Savanes_Bagoué,1.9797487040002074e-7,0.10107756888982919,510557.57069367217,22,FALSE,2631,694967.8861870874,1665231929.2364042,0,0,FALSE
BEN,2029,Benin_Borgou_Nikki,3.997470560564641e-7,0.10084835222274145,252280.41256292997,27,FALSE,2632,343402.57614250423,1665575331.8125467,0,0,FALSE
CAF,2029,Central African Republic_Ouaka_Grimari,1.6001028523846638e-6,0.10079624155890882,62993.6015729803,37,FALSE,2633,85746.51056296301,1665661078.3231096,0,0,FALSE
KEN,2029,Kenya_Laikipia_Laikipia East,5.430559645131775e-7,0.10074572480411133,185516.28448538415,129,FALSE,2634,252523.64764060033,1665913601.97075,0,0,FALSE
KEN,2029,Kenya_West Pokot_?3,8.48072896031336e-6,0.10074307057730797,11879.057926358437,295,FALSE,2635,16169.70200982196,1665929771.67276,0,0,FALSE
AGO,2029,Angola_Malanje_Cambundi-Catembo,1.6351505927847408e-6,0.10023024665847342,61297.25732953835,116,FALSE,2636,83437.45700900482,1666013209.129769,0,0,FALSE
BEN,2029,Benin_Borgou_Sinendé,6.875383076804465e-7,0.09960203753471665,144867.61889783983,30,FALSE,2637,197192.9291844621,1666210402.0589535,0,0,FALSE
RWA,2029,Rwanda_Amajyepfo_Nyanza,2.1219796801326633e-7,0.09937234174585333,468300.1570478785,11,FALSE,2638,637447.349576005,1666847849.4085295,0,0,FALSE
UGA,2029,Uganda_Bushenyi_Sheema,2.195830493681582e-7,0.09930047668246023,452222.86951653846,21,FALSE,2639,615563.042746323,1667463412.4512758,0,0,FALSE
NGA,2029,Nigeria_Kogi_Ibaji,4.4337632786761093e-7,0.09895554736365506,223186.35692522244,475,FALSE,2640,303799.92306720885,1667767212.374343,0,0,FALSE
GIN,2029,Guinea_Nzérékoré_Lola,2.7600787984852635e-7,0.09839595749862226,356496.91433672886,31,FALSE,2641,485261.4498541335,1668252473.824197,0,0,FALSE
GHA,2029,Ghana_Volta_South Dayi,1.0636495460934267e-6,0.09799859343492837,92134.28783461405,123,FALSE,2642,125412.63696232953,1668377886.4611595,0,0,FALSE
UGA,2029,Uganda_Sironko_Bulambuli,4.834294162192433e-7,0.0979662108394884,202648.4271595485,160,FALSE,2643,275843.8169291353,1668653730.2780886,0,0,FALSE
ZWE,2029,Zimbabwe_Mashonaland East_Wedza,8.520428478831978e-7,0.09791472042063472,114917.60146088022,25,FALSE,2644,156425.14607010977,1668810155.4241588,0,0,FALSE
KEN,2029,Kenya_Samburu_Samburu East,1.2912656669046418e-6,0.09746041022332164,75476.6526527023,245,FALSE,2645,102738.3644106164,1668912893.7885692,0,0,FALSE
LBR,2029,Liberia_Bong_Kokoyah,2.030403527783561e-6,0.0974031436365966,47972.30811696053,5,FALSE,2646,65299.61650017878,1668978193.4050696,0,0,FALSE
RWA,2029,Rwanda_Iburasirazuba_Rwamagana,2.0819870680528342e-7,0.09703044955754464,466047.321073381,20,FALSE,2647,634380.8028337923,1669612574.2079034,0,0,FALSE
COG,2029,Republic of Congo_Cuvette_Owando,1.2169631668552093e-6,0.09672956777281101,79484.38408598081,16,FALSE,2648,108193.66426799963,1669720767.8721714,0,0,FALSE
BDI,2029,Burundi_Muyinga_Giteranyi,3.1259474448386045e-7,0.09660556436888562,309044.10926164326,103,FALSE,2649,420668.9777615659,1670141436.849933,0,0,FALSE
BEN,2029,Benin_Collines_Ouèssè,4.132032005672769e-7,0.09640505259981934,233311.485650322,35,FALSE,2650,317582.18722577224,1670459019.0371587,0,0,FALSE
GMB,2029,Gambia_North Bank_Lower Nuimi,1.1345770901907163e-6,0.09620305012298803,84791.99073799104,22,FALSE,2651,115418.346433908,1670574437.3835926,0,0,FALSE
ZWE,2029,Zimbabwe_Matabeleland North_Nkayi,5.490529196691727e-7,0.09617366385962654,175162.83114854427,43,FALSE,2652,238430.58939750292,1670812867.97299,0,0,FALSE
BEN,2029,Benin_Alibori_Karimama,9.65988384736964e-7,0.09566074730698176,99028.8794549325,4,FALSE,2653,134797.51349640166,1670947665.4864864,0,0,FALSE
SEN,2029,Senegal_Kédougou_Kédougou,7.591723712133923e-7,0.09548066015656614,125769.40860473955,11,FALSE,2654,171196.5605098787,1671118862.0469964,0,0,FALSE
KEN,2029,Kenya_Taita Taveta_Mwatate,6.456272667607528e-7,0.0950606040301499,147237.5919113343,254,FALSE,2655,200418.92215773428,1671319280.9691541,0,0,FALSE
GHA,2029,Ghana_Brong Ahafo_Jaman South,6.507541215090612e-7,0.09478969921115263,145661.31212713767,29,FALSE,2656,198273.29962162298,1671517554.2687757,0,0,FALSE
BEN,2029,Benin_Alibori_Segbana,7.582187462231756e-7,0.09436918926726626,124461.69359084858,6,FALSE,2657,169416.50671946257,1671686970.775495,0,0,FALSE
AGO,2029,Angola_Uíge_Bembe,1.7137827906606785e-6,0.0940014111084938,54850.248013200915,144,FALSE,2658,74661.82680785812,1671761632.602303,0,0,FALSE
CAF,2029,Central African Republic_Nana-Mambéré_Baoro,1.0751905931385085e-6,0.09378857922244457,87229.72449812209,29,FALSE,2659,118736.57492685426,1671880369.17723,0,0,FALSE
COG,2029,Republic of Congo_Pool_Kinkala,5.18780284874433e-7,0.09366211023724635,180542.92533479098,41,FALSE,2660,245753.94115786033,1672126123.1183877,0,0,FALSE
MWI,2029,Malawi_Lilongwe_TA Chiseka,2.0878724255898855e-7,0.09345780863733222,447622.21815792995,89,FALSE,2661,609300.6638623279,1672735423.78225,0,0,FALSE
LBR,2029,Liberia_Lofa_Kolahun,6.899411100543276e-7,0.09318643597796113,135064.33320174733,35,FALSE,2662,183848.75581603072,1672919272.5380661,0,0,FALSE
MRT,2029,Mauritania_Trarza_R'Kiz,5.196835731611858e-7,0.09311634517762424,179178.9273061035,43,FALSE,2663,243897.27526713154,1673163169.8133333,0,0,FALSE
BFA,2029,Burkina Faso_Cascades_Léraba,3.824738800408102e-7,0.09294552263715927,243011.4250605608,8,FALSE,2664,330785.68625315436,1673493955.4995863,0,0,FALSE
GNQ,2029,Equatorial Guinea_Bioko Norte_Baney,1.164254507273792e-6,0.09290940109201848,79801.62456881898,3,FALSE,2665,108625.49010004335,1673602580.9896865,0,0,FALSE
KEN,2029,Kenya_Isiolo_Isiolo South,1.4565774446093691e-6,0.09256963367972451,63552.84027108508,55,FALSE,2666,86507.74290619878,1673689088.7325926,0,0,FALSE
SDN,2029,Sudan_South Kurdufan_Abu Jubaiyah,2.361272326159017e-7,0.09242331426527618,391413.193816646,66,FALSE,2667,532789.278911113,1674221878.0115037,0,0,FALSE
AGO,2029,Angola_Cuanza Norte_Bula Atumba,2.1485698145066418e-6,0.0924119037283433,43010.89175897367,40,FALSE,2668,58546.166474710575,1674280424.1779785,0,0,FALSE
AGO,2029,Angola_Benguela_Balombo,1.7380035045904333e-6,0.09219856363044818,53048.54874396533,7,FALSE,2669,72209.36462815864,1674352633.5426066,0,0,FALSE
CAF,2029,Central African Republic_Haut-Mbomou_Obo,1.4097119464314533e-6,0.09209352240191837,65327.90094816466,9,FALSE,2670,88923.94479490598,1674441557.4874015,0,0,FALSE
GNQ,2029,Equatorial Guinea_Bioko Norte_Rebola,1.172550456927979e-6,0.09190069444425508,78376.75035753267,5,FALSE,2671,106685.9599166896,1674548243.447318,0,0,FALSE
NGA,2029,Nigeria_Ogun_Remo-North,1.038354956514309e-6,0.09177840925217373,88388.28059363048,583,FALSE,2672,120313.59449710703,1674668557.0418153,0,0,FALSE
